 #Z (A)  proton-shared coord
 -0.37333333333333329       0.67914238629992685     
 -0.35999999999999988       0.64091673603914301     
 -0.34666666666666646       0.64410220689420838     
 -0.33333333333333326       0.58166697813492796     
 -0.31999999999999984       0.57402184808277124     
 -0.30666666666666664       0.56828800054365369     
 -0.29333333333333322       0.57402184808277124     
 -0.27999999999999980       0.55108645792630095     
 -0.26666666666666661       0.56510252968858832     
 -0.25333333333333319       0.54981226958427476     
 -0.23999999999999999       0.49374798253512509     
 -0.22666666666666657       0.49502217087715122     
 -0.21333333333333315       0.46061908564244575     
 -0.19999999999999996       0.41347411698747893     
 -0.18666666666666654       0.41411121115849203     
 -0.17333333333333312       0.42685309457875331     
 -0.15999999999999992       0.39563548019911315     
 -0.14666666666666650       0.38607906763391719     
 -0.13333333333333330       0.34211956983401570     
 -0.11999999999999988       0.37078880752960364     
 -0.10666666666666647       0.35932111245136844     
  -9.3333333333333268E-002  0.33957119314996342     
  -7.9999999999999849E-002  0.33702281646591120     
  -6.6666666666666652E-002  0.37333718421365586     
  -5.3333333333333233E-002  0.36632914833251218     
  -3.9999999999999813E-002  0.34339375817604184     
  -2.6666666666666616E-002  0.31345033213842782     
  -1.3333333333333197E-002  0.34849051154414634     
   0.0000000000000000       0.32109546219058460     
   1.3333333333333641E-002  0.35677273576731622     
   2.6666666666666838E-002  0.32109546219058460     
   4.0000000000000036E-002  0.34849051154414634     
   5.3333333333333677E-002  0.31345033213842782     
   6.6666666666666874E-002  0.34339375817604184     
   8.0000000000000071E-002  0.36632914833251218     
   9.3333333333333268E-002  0.37333718421365586     
  0.10666666666666691       0.33702281646591120     
  0.12000000000000011       0.33957119314996342     
  0.13333333333333330       0.35932111245136844     
  0.14666666666666694       0.37078880752960364     
  0.16000000000000014       0.34211956983401570     
  0.17333333333333334       0.38607906763391719     
  0.18666666666666698       0.39563548019911315     
  0.20000000000000018       0.42685309457875331     
  0.21333333333333337       0.41411121115849203     
  0.22666666666666702       0.41347411698747893     
  0.24000000000000021       0.46061908564244575     
  0.25333333333333341       0.49502217087715122     
  0.26666666666666661       0.49374798253512509     
  0.28000000000000025       0.54981226958427476     
  0.29333333333333345       0.56510252968858832     
  0.30666666666666664       0.55108645792630095     
  0.32000000000000028       0.57402184808277124     
  0.33333333333333348       0.56828800054365369     
  0.34666666666666668       0.57402184808277124     
  0.36000000000000032       0.58166697813492796     
  0.37333333333333352       0.64410220689420838     
  0.38666666666666671       0.64091673603914301     
  0.40000000000000036       0.67914238629992685     
  0.41333333333333355       0.64155383021015611     
  0.42666666666666675       0.67022306790574404     
  0.43999999999999995       0.67659400961587468     
  0.45333333333333359       0.69761811725930578     
  0.46666666666666679       0.70717452982450180     
  0.47999999999999998       0.71609384821868460     
  0.49333333333333362       0.73329539083603734     
  0.50666666666666682       0.70271487062741034     
  0.52000000000000002       0.74030342671718108     
  0.53333333333333366       0.72756154329691980     
  0.54666666666666686       0.70398905896943642     
  0.56000000000000005       0.70526324731146250     
  0.57333333333333369       0.67277144458979621     
  0.58666666666666689       0.67022306790574404     
  0.60000000000000009       0.64155383021015611     
  0.61333333333333329       0.63072322930293401     
  0.62666666666666693       0.65238443111737821     
  0.64000000000000012       0.62371519342179027     
  0.65333333333333332       0.60778783914646362     
  0.66666666666666696       0.56828800054365369     
  0.68000000000000016       0.56191705883352305     
  0.69333333333333336       0.54662679872920950     
  0.70666666666666700       0.51795756103362156     
  0.72000000000000020       0.46125617981345879     
  0.73333333333333339       0.47590934574675930     
  0.74666666666666703       0.45870780312940651     
  0.76000000000000023       0.45998199147143265     
  0.77333333333333343       0.39690966854113929     
  0.78666666666666663       0.36059530079339458     
  0.80000000000000027       0.34275666400502880     
  0.81333333333333346       0.36314367747744686     
  0.82666666666666666       0.34403085234705488     
  0.84000000000000030       0.30389391957323181     
  0.85333333333333350       0.27586177604865697     
  0.86666666666666670       0.27777305856169621     
  0.88000000000000034       0.25483766840522587     
  0.89333333333333353       0.21470073563140279     
  0.90666666666666673       0.20195885221114149     
  0.92000000000000037       0.19941047552708924     
  0.93333333333333357       0.19049115713290632     
  0.94666666666666677       0.18921696879088021     
  0.96000000000000041       0.17074123783150133     
  0.97333333333333361       0.17520089702859276     
  0.98666666666666680       0.15863644858225309     
   1.0000000000000000       0.13570105842578276     
   1.0133333333333336       0.13251558757071744     
   1.0266666666666668       0.13251558757071744     
   1.0400000000000000       0.13952362345186115     
   1.0533333333333337       0.11977370415045616     
   1.0666666666666669       0.11212857409829938     
   1.0800000000000001       0.11531404495336470     
   1.0933333333333337       0.10766891490120792     
   1.1066666666666669        8.0273865547646150E-002
   1.1200000000000001       0.10894310324323406     
   1.1333333333333337        8.7918995599802915E-002
   1.1466666666666669        7.8999677205620011E-002
   1.1600000000000001        7.6451300521567761E-002
   1.1733333333333333        7.5814206350554691E-002
   1.1866666666666670        7.7725488863593886E-002
   1.2000000000000002        7.3902923837515497E-002
   1.2133333333333334        5.0967533681045174E-002
   1.2266666666666670        5.5427192878136626E-002
   1.2400000000000002        6.1798134588267273E-002
   1.2533333333333334        5.7338475391175814E-002
   1.2666666666666671        4.8419156996992910E-002
   1.2800000000000002        4.3322403628888395E-002
   1.2933333333333334        4.7782062825979847E-002
   1.3066666666666671        4.1411121115849200E-002
   1.3200000000000003        3.8225650260783881E-002
   1.3333333333333335        2.8032143524574844E-002
   1.3466666666666667        2.7395049353561778E-002
   1.3600000000000003        3.3128896892679359E-002
   1.3733333333333335        3.1854708550653234E-002
   1.3866666666666667        3.2491802721666296E-002
   1.4000000000000004        3.8225650260783881E-002
   1.4133333333333336        2.6120861011535650E-002
   1.4266666666666667        2.2298295985457264E-002
   1.4400000000000004        2.7395049353561778E-002
   1.4533333333333336        2.2935390156470326E-002
   1.4666666666666668        1.7838636788365808E-002
   1.4800000000000004        1.8475730959378874E-002
   1.4933333333333336        1.5927354275326617E-002
   1.5066666666666668        1.5290260104313551E-002
   1.5200000000000000        1.5290260104313551E-002
   1.5333333333333337        1.7201542617352746E-002
   1.5466666666666669        1.6564448446339679E-002
   1.5600000000000001        1.5927354275326617E-002
   1.5733333333333337        1.0193506736209034E-002
   1.5866666666666669        1.6564448446339679E-002
   1.6000000000000001        1.3378977591274358E-002
   1.6133333333333337        1.2104789249248227E-002
   1.6266666666666669        8.2822242231698397E-003
   1.6400000000000001        5.7338475391175816E-003
   1.6533333333333338        8.9193183941829041E-003
   1.6666666666666670        3.1854708550653234E-003
   1.6800000000000002        4.4596591970914520E-003
   1.6933333333333334        5.7338475391175816E-003
   1.7066666666666670        5.0967533681045172E-003
   1.7200000000000002        5.0967533681045172E-003
   1.7333333333333334        5.0967533681045172E-003
   1.7466666666666670        3.8225650260783877E-003
   1.7600000000000002        4.4596591970914520E-003
   1.7733333333333334        3.1854708550653234E-003
   1.7866666666666671        3.1854708550653234E-003
   1.8000000000000003        7.0080358811437111E-003
   1.8133333333333335        1.9112825130391939E-003
   1.8266666666666671        1.9112825130391939E-003
   1.8400000000000003        3.1854708550653234E-003
   1.8533333333333335        6.3709417101306468E-003
   1.8666666666666667        3.1854708550653234E-003
   1.8800000000000003        3.1854708550653234E-003
   1.8933333333333335        1.9112825130391939E-003
   1.9066666666666667        6.3709417101306465E-004
   1.9200000000000004        6.3709417101306465E-004
   1.9333333333333336        2.5483766840522586E-003
   1.9466666666666668        1.9112825130391939E-003
   1.9600000000000004        6.3709417101306465E-004
   1.9733333333333336        3.1854708550653234E-003
   1.9866666666666668        3.1854708550653234E-003
   2.0000000000000000        1.9112825130391939E-003
